order =1,9.107818821110481
order =2,9.176485511796624
order =3,9.203530186579172
order =4,9.084250630468427
order =5,9.132324325899896
order =6,9.148766826968023
order =7,9.130398868315647
order =8,9.089215375829191
order =9,9.083612793237142
order =10,9.070229036716317
