2609.TW,2603.TW,2615.TW,5608.TW,2605.TW,2606.TW,2637.TW
46.349998474121094,50.5,53.3636360168457,19.350000381469727,21.850000381469727,42.04999923706055,40.0
46.20000076293945,52.29999923706055,53.54545211791992,19.649999618530273,21.850000381469727,42.849998474121094,39.5
42.75,50.0,52.909088134765625,18.799999237060547,21.200000762939453,41.849998474121094,37.54999923706055
46.099998474121094,55.0,58.18181610107422,19.700000762939453,21.5,42.5,38.400001525878906
44.79999923706055,56.900001525878906,58.45454406738281,21.649999618530273,21.649999618530273,43.0,38.20000076293945
45.5,59.900001525878906,59.3636360168457,23.0,21.75,44.0,38.0
46.70000076293945,59.0,60.6363639831543,22.799999237060547,21.950000762939453,43.349998474121094,38.900001525878906
50.599998474121094,63.29999923706055,66.63636016845703,25.049999237060547,23.549999237060547,47.650001525878906,42.75
55.0,68.0,73.2727279663086,27.549999237060547,25.899999618530273,52.400001525878906,46.900001525878906
57.0,69.0,74.09091186523438,30.299999237060547,28.450000762939453,56.29999923706055,49.0
62.70000076293945,75.9000015258789,81.45454406738281,33.29999923706055,31.25,61.900001525878906,53.900001525878906
59.599998474121094,72.9000015258789,78.0,30.0,33.0,63.70000076293945,54.099998474121094
60.400001525878906,69.9000015258789,74.54545593261719,27.0,31.200000762939453,61.79999923706055,58.599998474121094
66.4000015258789,76.80000305175781,82.0,28.850000381469727,33.5,67.9000015258789,64.30000305175781
72.0,77.5,82.90908813476562,28.850000381469727,33.20000076293945,69.0,66.0999984741211
75.0,76.80000305175781,84.09091186523438,28.299999237060547,31.850000381469727,68.0,66.5
79.80000305175781,79.0,86.09091186523438,29.0,32.5,70.19999694824219,70.80000305175781
87.69999694824219,86.5999984741211,92.2727279663086,29.0,33.25,70.19999694824219,74.4000015258789
80.0,78.0,83.09091186523438,26.100000381469727,29.950000762939453,63.20000076293945,67.0
87.0,79.9000015258789,84.09091186523438,28.149999618530273,30.049999237060547,61.900001525878906,68.5
84.30000305175781,81.0999984741211,81.7272720336914,29.450000762939453,30.100000381469727,62.900001525878906,66.0999984741211
91.5,85.0,83.90908813476562,32.349998474121094,33.099998474121094,64.80000305175781,68.30000305175781
100.5,93.5,92.2727279663086,35.54999923706055,35.0,67.80000305175781,75.0999984741211
97.5999984741211,95.5999984741211,89.7272720336914,38.25,31.850000381469727,65.0,70.80000305175781
87.9000015258789,86.0999984741211,80.81818389892578,34.45000076293945,28.700000762939453,58.5,63.79999923706055
79.19999694824219,77.5,72.81818389892578,31.049999237060547,25.850000381469727,52.70000076293945,57.5
74.0,70.0999984741211,74.18181610107422,27.950000762939453,23.299999237060547,47.45000076293945,59.599998474121094
66.5999984741211,63.099998474121094,71.09091186523438,25.200000762939453,21.450000762939453,43.349998474121094,53.70000076293945
73.19999694824219,69.4000015258789,78.18181610107422,26.950000762939453,23.549999237060547,47.650001525878906,59.0
80.5,76.30000305175781,86.0,27.899999618530273,24.649999618530273,51.099998474121094,64.9000015258789
83.5,77.0,94.54545593261719,27.5,23.450000762939453,46.349998474121094,61.70000076293945
91.80000305175781,84.69999694824219,103.63636016845703,30.25,25.100000381469727,50.900001525878906,67.69999694824219
93.0999984741211,86.4000015258789,113.63636016845703,33.25,26.75,55.900001525878906,70.0
91.0,82.4000015258789,105.90908813476562,33.0,26.200000762939453,57.5,65.5
98.80000305175781,85.5999984741211,116.36363220214844,34.70000076293945,26.049999237060547,57.099998474121094,66.0999984741211
103.0,87.69999694824219,127.7272720336914,35.54999923706055,25.700000762939453,58.29999923706055,68.19999694824219
108.0,96.4000015258789,140.4545440673828,36.25,26.5,60.400001525878906,68.5999984741211
102.5,98.5999984741211,131.81817626953125,35.20000076293945,26.200000762939453,59.79999923706055,67.4000015258789
112.5,108.0,145.0,36.599998474121094,27.600000381469727,61.0,70.0
111.0,110.5,145.4545440673828,37.70000076293945,28.75,61.599998474121094,77.0
112.5,119.0,146.36363220214844,38.29999923706055,28.75,61.29999923706055,76.69999694824219
115.5,116.5,141.36363220214844,35.45000076293945,27.200000762939453,59.0,70.19999694824219
107.0,110.5,139.09091186523438,33.54999923706055,26.200000762939453,57.20000076293945,65.4000015258789
114.5,115.5,150.0,36.900001525878906,26.799999237060547,57.20000076293945,67.5
113.0,116.0,145.4545440673828,36.599998474121094,26.200000762939453,55.099998474121094,66.9000015258789
110.5,113.5,144.5454559326172,36.150001525878906,26.450000762939453,56.5,67.80000305175781
116.0,124.0,158.63636779785156,39.75,27.25,58.29999923706055,70.5
127.5,136.0,174.09091186523438,43.70000076293945,29.450000762939453,61.20000076293945,74.30000305175781
130.0,133.5,186.81817626953125,48.04999923706055,28.5,58.599998474121094,71.69999694824219
140.5,136.5,187.27272033691406,52.79999923706055,30.0,62.599998474121094,75.0
149.5,140.0,205.90908813476562,58.0,33.0,68.80000305175781,82.5
158.5,152.0,226.36363220214844,63.79999923706055,36.29999923706055,75.5999984741211,90.69999694824219
154.5,153.5,228.18182373046875,68.9000015258789,39.900001525878906,82.69999694824219,99.69999694824219
139.5,138.5,205.4545440673828,62.099998474121094,37.54999923706055,74.5,89.80000305175781
149.0,152.0,225.90908813476562,60.900001525878906,41.29999923706055,77.69999694824219,98.0999984741211
151.0,160.0,248.18182373046875,59.400001525878906,45.400001525878906,79.0,102.0
166.0,176.0,272.7272644042969,62.20000076293945,49.900001525878906,85.0,107.0
166.0,179.5,265.4545593261719,59.0,51.900001525878906,83.0,100.5
182.5,197.0,291.81817626953125,63.900001525878906,53.900001525878906,89.0999984741211,110.5
196.0,213.0,305.4545593261719,69.0,56.5,88.69999694824219,111.0
191.0,206.5,296.81817626953125,67.5,54.0,84.5,109.5
197.0,217.0,274.5454406738281,63.0,49.0,78.0,99.30000305175781
216.5,224.0,269.0909118652344,69.30000305175781,47.70000076293945,77.0,99.9000015258789
210.0,202.0,251.36363220214844,71.0999984741211,46.349998474121094,75.5999984741211,96.4000015258789
216.5,207.5,276.3636474609375,68.30000305175781,50.900001525878906,76.0,101.0
195.5,187.0,250.0,62.70000076293945,49.0,72.0999984741211,95.0
195.5,183.0,260.9090881347656,60.400001525878906,46.400001525878906,71.80000305175781,95.0
176.0,165.0,235.0,54.400001525878906,43.0,69.5,88.0
163.0,148.5,230.4545440673828,50.900001525878906,42.20000076293945,67.19999694824219,83.0999984741211
179.0,163.0,253.18182373046875,55.900001525878906,46.400001525878906,73.9000015258789,91.4000015258789
188.0,178.5,260.0,55.0,44.849998474121094,71.0,88.0
188.0,186.0,260.0,55.099998474121094,43.75,70.5999984741211,86.5999984741211
170.5,169.5,236.81817626953125,56.400001525878906,41.349998474121094,67.9000015258789,83.0
153.5,155.0,216.81817626953125,51.70000076293945,38.75,65.0,79.5
140.5,143.5,218.18182373046875,49.849998474121094,39.900001525878906,64.9000015258789,78.19999694824219
145.5,154.0,218.18182373046875,53.5,40.29999923706055,67.0,81.5999984741211
136.0,140.5,196.81817626953125,49.29999923706055,38.599998474121094,64.0999984741211,78.0
122.5,126.5,186.36363220214844,46.5,37.650001525878906,62.0,75.0
118.0,131.5,205.0,49.5,38.20000076293945,62.29999923706055,75.69999694824219
129.5,144.5,225.4545440673828,54.400001525878906,41.900001525878906,67.19999694824219,83.19999694824219
117.0,132.0,203.18182373046875,50.0,38.400001525878906,62.599998474121094,78.0
120.0,141.5,210.90908813476562,51.0,38.900001525878906,64.5,79.0
126.0,141.0,208.18182373046875,51.20000076293945,38.25,63.900001525878906,77.9000015258789
129.0,143.5,211.81817626953125,50.900001525878906,38.5,64.0,78.5
125.5,138.5,200.90908813476562,49.20000076293945,37.54999923706055,63.099998474121094,79.19999694824219
131.0,142.0,210.0,54.099998474121094,38.25,64.19999694824219,82.0
132.5,142.5,208.18182373046875,52.099998474121094,38.20000076293945,63.0,79.5999984741211
130.0,139.5,204.5454559326172,50.400001525878906,37.099998474121094,62.29999923706055,77.0999984741211
125.0,132.0,197.27272033691406,49.099998474121094,35.400001525878906,61.20000076293945,76.4000015258789
133.5,137.0,209.09091186523438,50.29999923706055,35.95000076293945,62.599998474121094,77.9000015258789
133.0,130.5,195.4545440673828,49.5,34.900001525878906,61.20000076293945,76.0999984741211
126.0,130.5,195.4545440673828,48.5,33.95000076293945,58.79999923706055,76.0999984741211
126.0,130.5,195.4545440673828,48.5,33.95000076293945,58.79999923706055,74.19999694824219
136.5,136.0,205.4545440673828,52.400001525878906,35.70000076293945,62.400001525878906,81.5999984741211
126.5,128.0,193.63636779785156,51.70000076293945,34.5,60.400001525878906,76.69999694824219
130.5,132.5,205.0,55.0,35.79999923706055,63.79999923706055,79.4000015258789
139.5,144.0,225.4545440673828,60.5,39.349998474121094,70.0999984741211,87.30000305175781
134.5,140.0,221.81817626953125,63.79999923706055,43.25,72.80000305175781,87.0
138.5,144.0,238.18182373046875,65.69999694824219,43.099998474121094,74.0,91.0
140.0,142.5,234.5454559326172,66.5999984741211,42.75,72.9000015258789,89.69999694824219
137.0,141.0,229.09091186523438,64.30000305175781,41.0,70.19999694824219,88.80000305175781
136.0,140.0,226.36363220214844,67.0,41.599998474121094,70.9000015258789,90.5
133.5,136.0,225.4545440673828,67.69999694824219,40.400001525878906,69.30000305175781,89.5
125.0,128.5,213.63636779785156,61.900001525878906,38.5,65.80000305175781,83.5
126.0,129.5,214.09091186523438,63.79999923706055,38.900001525878906,67.19999694824219,84.5999984741211
120.5,125.5,201.81817626953125,60.70000076293945,37.70000076293945,63.79999923706055,81.30000305175781
113.0,118.0,191.81817626953125,55.79999923706055,35.79999923706055,61.599998474121094,77.69999694824219
120.5,128.0,209.5,57.599998474121094,36.349998474121094,61.70000076293945,78.19999694824219
122.0,126.0,213.0,60.29999923706055,36.20000076293945,62.900001525878906,79.4000015258789
121.5,126.5,207.5,59.900001525878906,35.29999923706055,61.70000076293945,78.19999694824219
125.5,133.5,211.5,59.79999923706055,35.849998474121094,62.900001525878906,78.80000305175781
124.5,132.0,210.0,61.5,37.20000076293945,63.900001525878906,79.5
117.5,123.5,201.5,59.099998474121094,37.0,63.599998474121094,78.30000305175781
121.5,124.5,205.0,59.20000076293945,37.04999923706055,63.900001525878906,79.9000015258789
118.0,124.0,200.5,57.29999923706055,36.099998474121094,63.5,79.30000305175781
123.0,128.0,210.0,58.0,36.400001525878906,63.5,80.0
119.5,125.0,203.0,56.74520492553711,35.45000076293945,62.0,77.80000305175781
121.5,127.5,207.5,57.13858413696289,36.0,64.0,78.9000015258789
126.5,134.0,215.0,57.630313873291016,37.04999923706055,65.0,81.19999694824219
124.5,131.5,208.0,57.23693084716797,36.5,63.900001525878906,79.19999694824219
119.0,125.5,203.5,54.581607818603516,35.5,62.29999923706055,77.9000015258789
116.5,123.0,200.5,53.79484558105469,36.25,62.400001525878906,77.0
119.5,126.0,203.5,58.400001525878906,39.849998474121094,68.5999984741211,80.9000015258789
108.0,113.5,183.5,53.0,35.900001525878906,62.900001525878906,74.4000015258789
97.19999694824219,102.5,165.5,47.0,36.5,65.9000015258789,70.5
98.19999694824219,103.0,173.0,47.849998474121094,35.95000076293945,66.0,71.5
92.5,97.80000305175781,161.5,45.0,34.0,65.5999984741211,71.30000305175781
98.5,102.5,171.5,48.5,36.400001525878906,72.0999984741211,75.5
96.80000305175781,100.0,169.5,48.70000076293945,36.25,72.9000015258789,76.30000305175781
87.4000015258789,90.5,153.5,45.900001525878906,33.650001525878906,65.69999694824219,69.5999984741211
88.5,92.9000015258789,155.0,43.5,31.899999618530273,61.900001525878906,67.69999694824219
92.4000015258789,95.30000305175781,164.5,44.20000076293945,30.899999618530273,60.0,68.19999694824219
92.30000305175781,93.9000015258789,161.0,44.29999923706055,30.700000762939453,60.5,68.0999984741211
89.0,92.4000015258789,160.0,45.650001525878906,29.200000762939453,56.599998474121094,67.69999694824219
88.0,91.69999694824219,158.0,44.099998474121094,29.149999618530273,56.5,67.69999694824219
88.30000305175781,91.4000015258789,159.5,43.20000076293945,28.850000381469727,56.0,68.80000305175781
89.30000305175781,92.19999694824219,159.0,43.29999923706055,29.0,55.79999923706055,70.19999694824219
85.0999984741211,89.19999694824219,152.5,41.099998474121094,27.399999618530273,52.0,68.19999694824219
89.5,95.30000305175781,157.5,42.0,28.049999237060547,53.20000076293945,68.69999694824219
90.4000015258789,95.0999984741211,157.0,42.0,28.850000381469727,53.20000076293945,68.0
89.30000305175781,92.80000305175781,153.0,40.650001525878906,27.5,51.70000076293945,65.69999694824219
90.5999984741211,93.19999694824219,153.5,40.20000076293945,27.399999618530273,51.29999923706055,64.5999984741211
96.5,99.5,160.0,40.79999923706055,27.700000762939453,52.599998474121094,65.30000305175781
98.0,100.5,158.5,41.099998474121094,27.799999237060547,52.099998474121094,67.0
101.5,105.0,161.0,41.099998474121094,28.149999618530273,52.70000076293945,66.69999694824219
108.5,112.0,171.5,43.45000076293945,28.600000381469727,53.900001525878906,68.0
106.0,109.5,174.5,42.900001525878906,28.350000381469727,53.099998474121094,69.0999984741211
107.5,114.0,178.0,43.29999923706055,28.399999618530273,53.599998474121094,70.30000305175781
118.0,124.0,190.0,44.29999923706055,29.700000762939453,55.20000076293945,71.5999984741211
116.0,122.0,183.5,43.900001525878906,30.0,56.5,72.9000015258789
115.0,120.0,177.0,43.349998474121094,29.600000381469727,56.79999923706055,72.5999984741211
106.0,109.5,159.5,41.5,29.299999237060547,54.599998474121094,70.5999984741211
106.5,111.5,159.0,42.54999923706055,29.200000762939453,54.70000076293945,73.19999694824219
105.0,112.0,157.0,42.70000076293945,28.549999237060547,54.20000076293945,70.5999984741211
110.0,119.5,161.0,44.20000076293945,29.5,54.79999923706055,72.80000305175781
107.5,117.0,158.5,43.04999923706055,28.350000381469727,53.099998474121094,70.80000305175781
109.5,119.0,160.5,43.0,28.549999237060547,53.5,71.0999984741211
107.5,117.0,156.0,42.400001525878906,27.700000762939453,52.29999923706055,69.5
110.5,119.5,154.5,43.150001525878906,28.0,53.29999923706055,71.4000015258789
111.0,119.5,154.0,42.5,28.700000762939453,52.900001525878906,71.5
111.0,120.0,154.0,43.599998474121094,30.049999237060547,55.0,73.19999694824219
114.5,124.5,157.5,42.849998474121094,28.850000381469727,54.20000076293945,74.0
108.5,118.5,152.0,39.35792922973633,27.399999618530273,52.0,69.80000305175781
110.0,120.0,153.0,38.92805099487305,27.149999618530273,52.5,70.5999984741211
115.5,124.5,156.5,40.79086685180664,29.0,53.900001525878906,73.0999984741211
115.0,124.5,154.5,40.552040100097656,28.649999618530273,55.0,72.69999694824219
122.0,133.0,169.5,42.08050537109375,29.399999618530273,56.400001525878906,74.9000015258789
121.0,133.5,164.5,41.3162727355957,28.799999237060547,56.20000076293945,73.0
125.5,141.0,176.5,41.84168243408203,30.049999237060547,57.5,74.0999984741211
126.5,144.0,191.0,43.752262115478516,30.950000762939453,59.29999923706055,75.30000305175781
127.0,143.5,197.0,47.955535888671875,31.200000762939453,60.599998474121094,75.69999694824219
128.5,146.0,208.0,48.71976852416992,31.100000381469727,60.400001525878906,74.69999694824219
124.0,140.0,210.5,48.150001525878906,30.600000381469727,60.099998474121094,72.5999984741211
127.5,140.0,201.5,47.0,30.549999237060547,60.29999923706055,73.19999694824219
120.0,133.0,189.5,44.70000076293945,29.0,58.29999923706055,70.5
122.5,138.0,199.0,46.75,29.75,60.0,77.5
122.0,141.0,196.5,46.400001525878906,29.600000381469727,59.70000076293945,79.69999694824219
123.5,140.5,200.0,46.45000076293945,29.950000762939453,60.79999923706055,83.4000015258789
122.0,139.0,199.0,46.70000076293945,29.75,60.400001525878906,83.0
125.5,141.5,207.0,48.29999923706055,31.350000381469727,63.70000076293945,83.5
124.0,140.0,204.0,47.599998474121094,30.600000381469727,64.30000305175781,83.5
122.5,139.0,200.0,46.849998474121094,30.0,63.0,83.0999984741211
122.5,139.0,199.0,46.599998474121094,29.549999237060547,62.0,82.80000305175781
122.5,139.5,199.0,46.099998474121094,29.25,61.20000076293945,82.5
125.0,143.5,200.5,45.900001525878906,29.25,61.0,81.9000015258789
124.5,144.0,201.0,45.400001525878906,29.5,61.099998474121094,82.5999984741211
121.0,142.5,198.5,45.20000076293945,29.200000762939453,60.400001525878906,81.5999984741211
