2609.TW,2603.TW,2615.TW,5608.TW,2605.TW,2606.TW,2637.TW
40.150001525878906,47.900001525878906,44.18972396850586,18.0,21.75,42.349998474121094,36.45000076293945
46.349998474121094,50.5,46.403160095214844,19.350000381469727,21.850000381469727,42.04999923706055,40.0
46.20000076293945,52.29999923706055,46.56126403808594,19.649999618530273,21.850000381469727,42.849998474121094,39.5
42.75,50.0,46.007904052734375,18.799999237060547,21.200000762939453,41.849998474121094,37.54999923706055
46.099998474121094,55.0,50.5928840637207,19.700000762939453,21.5,42.5,38.400001525878906
44.79999923706055,56.900001525878906,50.830039978027344,21.649999618530273,21.649999618530273,43.0,38.20000076293945
45.5,59.900001525878906,51.62055206298828,23.0,21.75,44.0,38.0
46.70000076293945,59.0,52.727272033691406,22.799999237060547,21.950000762939453,43.349998474121094,38.900001525878906
50.599998474121094,63.29999923706055,57.944664001464844,25.049999237060547,23.549999237060547,47.650001525878906,42.75
55.0,68.0,63.715415954589844,27.549999237060547,25.899999618530273,52.400001525878906,46.900001525878906
57.0,69.0,64.4268798828125,30.299999237060547,28.450000762939453,56.29999923706055,49.0
62.70000076293945,75.9000015258789,70.83003997802734,33.29999923706055,31.25,61.900001525878906,53.900001525878906
59.599998474121094,72.9000015258789,67.82608795166016,30.0,33.0,63.70000076293945,54.099998474121094
60.400001525878906,69.9000015258789,64.82213592529297,27.0,31.200000762939453,61.79999923706055,58.599998474121094
66.4000015258789,76.80000305175781,71.3043441772461,28.850000381469727,33.5,67.9000015258789,64.30000305175781
72.0,77.5,72.09486389160156,28.850000381469727,33.20000076293945,69.0,66.0999984741211
75.0,76.80000305175781,73.12252807617188,28.299999237060547,31.850000381469727,68.0,66.5
79.80000305175781,79.0,74.86165618896484,29.0,32.5,70.19999694824219,70.80000305175781
87.69999694824219,86.5999984741211,80.23715209960938,29.0,33.25,70.19999694824219,74.4000015258789
80.0,78.0,72.25296020507812,26.100000381469727,29.950000762939453,63.20000076293945,67.0
87.0,79.9000015258789,73.12252807617188,28.149999618530273,30.049999237060547,61.900001525878906,68.5
84.30000305175781,81.0999984741211,71.06719207763672,29.450000762939453,30.100000381469727,62.900001525878906,66.0999984741211
91.5,85.0,72.96442413330078,32.349998474121094,33.099998474121094,64.80000305175781,68.30000305175781
100.5,93.5,80.23715209960938,35.54999923706055,35.0,67.80000305175781,75.0999984741211
97.5999984741211,95.5999984741211,78.02371215820312,38.25,31.850000381469727,65.0,70.80000305175781
87.9000015258789,86.0999984741211,70.27667999267578,34.45000076293945,28.700000762939453,58.5,63.79999923706055
79.19999694824219,77.5,63.32015609741211,31.049999237060547,25.850000381469727,52.70000076293945,57.5
74.0,70.0999984741211,64.50592803955078,27.950000762939453,23.299999237060547,47.45000076293945,59.599998474121094
66.5999984741211,63.099998474121094,61.818180084228516,25.200000762939453,21.450000762939453,43.349998474121094,53.70000076293945
73.19999694824219,69.4000015258789,67.98419189453125,26.950000762939453,23.549999237060547,47.650001525878906,59.0
80.5,76.30000305175781,74.78260803222656,27.899999618530273,24.649999618530273,51.099998474121094,64.9000015258789
83.5,77.0,82.21343994140625,27.5,23.450000762939453,46.349998474121094,61.70000076293945
91.80000305175781,84.69999694824219,90.11857604980469,30.25,25.100000381469727,50.900001525878906,67.69999694824219
93.0999984741211,86.4000015258789,98.8142318725586,33.25,26.75,55.900001525878906,70.0
91.0,82.4000015258789,92.09486389160156,33.0,26.200000762939453,57.5,65.5
98.80000305175781,85.5999984741211,101.1857681274414,34.70000076293945,26.049999237060547,57.099998474121094,66.0999984741211
103.0,87.69999694824219,111.06719207763672,35.54999923706055,25.700000762939453,58.29999923706055,68.19999694824219
108.0,96.4000015258789,122.13438415527344,36.25,26.5,60.400001525878906,68.5999984741211
102.5,98.5999984741211,114.62450408935547,35.20000076293945,26.200000762939453,59.79999923706055,67.4000015258789
112.5,108.0,126.08695220947266,36.599998474121094,27.600000381469727,61.0,70.0
111.0,110.5,126.48221588134766,37.70000076293945,28.75,61.599998474121094,77.0
112.5,119.0,127.2727279663086,38.29999923706055,28.75,61.29999923706055,76.69999694824219
115.5,116.5,122.9249038696289,35.45000076293945,27.200000762939453,59.0,70.19999694824219
107.0,110.5,120.94861602783203,33.54999923706055,26.200000762939453,57.20000076293945,65.4000015258789
114.5,115.5,130.43478393554688,36.900001525878906,26.799999237060547,57.20000076293945,67.5
113.0,116.0,126.48221588134766,36.599998474121094,26.200000762939453,55.099998474121094,66.9000015258789
110.5,113.5,125.69169616699219,36.150001525878906,26.450000762939453,56.5,67.80000305175781
116.0,124.0,137.9446563720703,39.75,27.25,58.29999923706055,70.5
127.5,136.0,151.38339233398438,43.70000076293945,29.450000762939453,61.20000076293945,74.30000305175781
130.0,133.5,162.45059204101562,48.04999923706055,28.5,58.599998474121094,71.69999694824219
140.5,136.5,162.84585571289062,52.79999923706055,30.0,62.599998474121094,75.0
149.5,140.0,179.05137634277344,58.0,33.0,68.80000305175781,82.5
158.5,152.0,196.8379364013672,63.79999923706055,36.29999923706055,75.5999984741211,90.69999694824219
154.5,153.5,198.41897583007812,68.9000015258789,39.900001525878906,82.69999694824219,99.69999694824219
139.5,138.5,178.6561279296875,62.099998474121094,37.54999923706055,74.5,89.80000305175781
149.0,152.0,196.44268798828125,60.900001525878906,41.29999923706055,77.69999694824219,98.0999984741211
151.0,160.0,215.81027221679688,59.400001525878906,45.400001525878906,79.0,102.0
166.0,176.0,237.15414428710938,62.20000076293945,49.900001525878906,85.0,107.0
166.0,179.5,230.8300323486328,59.0,51.900001525878906,83.0,100.5
182.5,197.0,253.75494384765625,63.900001525878906,53.900001525878906,89.0999984741211,110.5
196.0,213.0,265.6126403808594,69.0,56.5,88.69999694824219,111.0
191.0,206.5,258.1027526855469,67.5,54.0,84.5,109.5
197.0,217.0,238.7351837158203,63.0,49.0,78.0,99.30000305175781
216.5,224.0,233.99209594726562,69.30000305175781,47.70000076293945,77.0,99.9000015258789
210.0,202.0,218.5770721435547,71.0999984741211,46.349998474121094,75.5999984741211,96.4000015258789
216.5,207.5,240.3162078857422,68.30000305175781,50.900001525878906,76.0,101.0
195.5,187.0,217.39129638671875,62.70000076293945,49.0,72.0999984741211,95.0
195.5,183.0,226.87747192382812,60.400001525878906,46.400001525878906,71.80000305175781,95.0
176.0,165.0,204.3478240966797,54.400001525878906,43.0,69.5,88.0
163.0,148.5,200.39524841308594,50.900001525878906,42.20000076293945,67.19999694824219,83.0999984741211
179.0,163.0,220.15809631347656,55.900001525878906,46.400001525878906,73.9000015258789,91.4000015258789
188.0,178.5,226.0869598388672,55.0,44.849998474121094,71.0,88.0
188.0,186.0,226.0869598388672,55.099998474121094,43.75,70.5999984741211,86.5999984741211
170.5,169.5,205.92884826660156,56.400001525878906,41.349998474121094,67.9000015258789,83.0
153.5,155.0,188.5375518798828,51.70000076293945,38.75,65.0,79.5
140.5,143.5,189.7233123779297,49.849998474121094,39.900001525878906,64.9000015258789,78.19999694824219
145.5,154.0,189.7233123779297,53.5,40.29999923706055,67.0,81.5999984741211
136.0,140.5,171.146240234375,49.29999923706055,38.599998474121094,64.0999984741211,78.0
122.5,126.5,162.05532836914062,46.5,37.650001525878906,62.0,75.0
118.0,131.5,178.2608642578125,49.5,38.20000076293945,62.29999923706055,75.69999694824219
129.5,144.5,196.04742431640625,54.400001525878906,41.900001525878906,67.19999694824219,83.19999694824219
117.0,132.0,176.67984008789062,50.0,38.400001525878906,62.599998474121094,78.0
120.0,141.5,183.3992156982422,51.0,38.900001525878906,64.5,79.0
126.0,141.0,181.0276641845703,51.20000076293945,38.25,63.900001525878906,77.9000015258789
129.0,143.5,184.18972778320312,50.900001525878906,38.5,64.0,78.5
125.5,138.5,174.70355224609375,49.20000076293945,37.54999923706055,63.099998474121094,79.19999694824219
131.0,142.0,182.6086883544922,54.099998474121094,38.25,64.19999694824219,82.0
132.5,142.5,181.0276641845703,52.099998474121094,38.20000076293945,63.0,79.5999984741211
130.0,139.5,177.86561584472656,50.400001525878906,37.099998474121094,62.29999923706055,77.0999984741211
125.0,132.0,171.54150390625,49.099998474121094,35.400001525878906,61.20000076293945,76.4000015258789
133.5,137.0,181.81817626953125,50.29999923706055,35.95000076293945,62.599998474121094,77.9000015258789
133.0,130.5,169.96047973632812,49.5,34.900001525878906,61.20000076293945,76.0999984741211
126.0,130.5,169.96047973632812,48.5,33.95000076293945,58.79999923706055,76.0999984741211
126.0,130.5,169.96047973632812,48.5,33.95000076293945,58.79999923706055,74.19999694824219
136.5,136.0,178.6561279296875,52.400001525878906,35.70000076293945,62.400001525878906,81.5999984741211
126.5,128.0,168.3794403076172,51.70000076293945,34.5,60.400001525878906,76.69999694824219
130.5,132.5,178.2608642578125,55.0,35.79999923706055,63.79999923706055,79.4000015258789
139.5,144.0,196.04742431640625,60.5,39.349998474121094,70.0999984741211,87.30000305175781
134.5,140.0,192.8853759765625,63.79999923706055,43.25,72.80000305175781,87.0
138.5,144.0,207.1146240234375,65.69999694824219,43.099998474121094,74.0,91.0
140.0,142.5,203.95257568359375,66.5999984741211,42.75,72.9000015258789,89.69999694824219
137.0,141.0,199.20948791503906,64.30000305175781,41.0,70.19999694824219,88.80000305175781
136.0,140.0,196.8379364013672,67.0,41.599998474121094,70.9000015258789,90.5
133.5,136.0,196.04742431640625,67.69999694824219,40.400001525878906,69.30000305175781,89.5
125.0,128.5,185.770751953125,61.900001525878906,38.5,65.80000305175781,83.5
126.0,129.5,186.16600036621094,63.79999923706055,38.900001525878906,67.19999694824219,84.5999984741211
120.5,125.5,175.4940643310547,60.70000076293945,37.70000076293945,63.79999923706055,81.30000305175781
113.0,118.0,166.7984161376953,55.79999923706055,35.79999923706055,61.599998474121094,77.69999694824219
120.5,128.0,182.17391967773438,57.599998474121094,36.349998474121094,61.70000076293945,78.19999694824219
122.0,126.0,185.21739196777344,60.29999923706055,36.20000076293945,62.900001525878906,79.4000015258789
121.5,126.5,180.43478393554688,59.900001525878906,35.29999923706055,61.70000076293945,78.19999694824219
125.5,133.5,183.9130401611328,59.79999923706055,35.849998474121094,62.900001525878906,78.80000305175781
124.5,132.0,182.6086883544922,61.5,37.20000076293945,63.900001525878906,79.5
117.5,123.5,175.21739196777344,59.099998474121094,37.0,63.599998474121094,78.30000305175781
121.5,124.5,178.2608642578125,59.20000076293945,37.04999923706055,63.900001525878906,79.9000015258789
118.0,124.0,174.3478240966797,57.29999923706055,36.099998474121094,63.5,79.30000305175781
123.0,128.0,182.6086883544922,58.0,36.400001525878906,63.5,80.0
119.5,125.0,176.52174377441406,56.74520492553711,35.45000076293945,62.0,77.80000305175781
121.5,127.5,180.43478393554688,57.13858413696289,36.0,64.0,78.9000015258789
126.5,134.0,186.95652770996094,57.630313873291016,37.04999923706055,65.0,81.19999694824219
124.5,131.5,180.86956787109375,57.23693084716797,36.5,63.900001525878906,79.19999694824219
119.0,125.5,176.95652770996094,54.581607818603516,35.5,62.29999923706055,77.9000015258789
116.5,123.0,174.3478240966797,53.79484558105469,36.25,62.400001525878906,77.0
119.5,126.0,176.95652770996094,58.400001525878906,39.849998474121094,68.5999984741211,80.9000015258789
108.0,113.5,159.56521606445312,53.0,35.900001525878906,62.900001525878906,74.4000015258789
97.19999694824219,102.5,143.9130401611328,47.0,36.5,65.9000015258789,70.5
98.19999694824219,103.0,150.43478393554688,47.849998474121094,35.95000076293945,66.0,71.5
92.5,97.80000305175781,140.43478393554688,45.0,34.0,65.5999984741211,71.30000305175781
98.5,102.5,149.13043212890625,48.5,36.400001525878906,72.0999984741211,75.5
96.80000305175781,100.0,147.39129638671875,48.70000076293945,36.25,72.9000015258789,76.30000305175781
87.4000015258789,90.5,133.47825622558594,45.900001525878906,33.650001525878906,65.69999694824219,69.5999984741211
88.5,92.9000015258789,134.78260803222656,43.5,31.899999618530273,61.900001525878906,67.69999694824219
92.4000015258789,95.30000305175781,143.04347229003906,44.20000076293945,30.899999618530273,60.0,68.19999694824219
92.30000305175781,93.9000015258789,140.0,44.29999923706055,30.700000762939453,60.5,68.0999984741211
89.0,92.4000015258789,139.13043212890625,45.650001525878906,29.200000762939453,56.599998474121094,67.69999694824219
88.0,91.69999694824219,137.39129638671875,44.099998474121094,29.149999618530273,56.5,67.69999694824219
88.30000305175781,91.4000015258789,138.69564819335938,43.20000076293945,28.850000381469727,56.0,68.80000305175781
89.30000305175781,92.19999694824219,138.2608642578125,43.29999923706055,29.0,55.79999923706055,70.19999694824219
85.0999984741211,89.19999694824219,132.6086883544922,41.099998474121094,27.399999618530273,52.0,68.19999694824219
89.5,95.30000305175781,136.95652770996094,42.0,28.049999237060547,53.20000076293945,68.69999694824219
90.4000015258789,95.0999984741211,136.52174377441406,42.0,28.850000381469727,53.20000076293945,68.0
89.30000305175781,92.80000305175781,133.04347229003906,40.650001525878906,27.5,51.70000076293945,65.69999694824219
90.5999984741211,93.19999694824219,133.47825622558594,40.20000076293945,27.399999618530273,51.29999923706055,64.5999984741211
96.5,99.5,139.13043212890625,40.79999923706055,27.700000762939453,52.599998474121094,65.30000305175781
98.0,100.5,137.82608032226562,41.099998474121094,27.799999237060547,52.099998474121094,67.0
101.5,105.0,140.0,41.099998474121094,28.149999618530273,52.70000076293945,66.69999694824219
108.5,112.0,149.13043212890625,43.45000076293945,28.600000381469727,53.900001525878906,68.0
106.0,109.5,151.7391357421875,42.900001525878906,28.350000381469727,53.099998474121094,69.0999984741211
107.5,114.0,154.78260803222656,43.29999923706055,28.399999618530273,53.599998474121094,70.30000305175781
118.0,124.0,165.21739196777344,44.29999923706055,29.700000762939453,55.20000076293945,71.5999984741211
116.0,122.0,159.56521606445312,43.900001525878906,30.0,56.5,72.9000015258789
115.0,120.0,153.9130401611328,43.349998474121094,29.600000381469727,56.79999923706055,72.5999984741211
106.0,109.5,138.69564819335938,41.5,29.299999237060547,54.599998474121094,70.5999984741211
106.5,111.5,138.2608642578125,42.54999923706055,29.200000762939453,54.70000076293945,73.19999694824219
105.0,112.0,136.52174377441406,42.70000076293945,28.549999237060547,54.20000076293945,70.5999984741211
110.0,119.5,140.0,44.20000076293945,29.5,54.79999923706055,72.80000305175781
107.5,117.0,137.82608032226562,43.04999923706055,28.350000381469727,53.099998474121094,70.80000305175781
109.5,119.0,139.56521606445312,43.0,28.549999237060547,53.5,71.0999984741211
107.5,117.0,135.6521759033203,42.400001525878906,27.700000762939453,52.29999923706055,69.5
110.5,119.5,134.3478240966797,43.150001525878906,28.0,53.29999923706055,71.4000015258789
111.0,119.5,133.9130401611328,42.5,28.700000762939453,52.900001525878906,71.5
111.0,120.0,133.9130401611328,43.599998474121094,30.049999237060547,55.0,73.19999694824219
114.5,124.5,136.95652770996094,42.849998474121094,28.850000381469727,54.20000076293945,74.0
108.5,118.5,132.17391967773438,39.35792922973633,27.399999618530273,52.0,69.80000305175781
110.0,120.0,133.04347229003906,38.92805099487305,27.149999618530273,52.5,70.5999984741211
115.5,124.5,136.0869598388672,40.79086685180664,29.0,53.900001525878906,73.0999984741211
115.0,124.5,134.3478240966797,40.552040100097656,28.649999618530273,55.0,72.69999694824219
122.0,133.0,147.39129638671875,42.08050537109375,29.399999618530273,56.400001525878906,74.9000015258789
121.0,133.5,143.04347229003906,41.3162727355957,28.799999237060547,56.20000076293945,73.0
125.5,141.0,153.47825622558594,41.84168243408203,30.049999237060547,57.5,74.0999984741211
126.5,144.0,166.0869598388672,43.752262115478516,30.950000762939453,59.29999923706055,75.30000305175781
127.0,143.5,171.30435180664062,47.955535888671875,31.200000762939453,60.599998474121094,75.69999694824219
128.5,146.0,180.86956787109375,48.71976852416992,31.100000381469727,60.400001525878906,74.69999694824219
124.0,140.0,183.04347229003906,48.150001525878906,30.600000381469727,60.099998474121094,72.5999984741211
127.5,140.0,175.21739196777344,47.0,30.549999237060547,60.29999923706055,73.19999694824219
120.0,133.0,164.78260803222656,44.70000076293945,29.0,58.29999923706055,70.5
122.5,138.0,173.04347229003906,46.75,29.75,60.0,77.5
122.0,141.0,170.86956787109375,46.400001525878906,29.600000381469727,59.70000076293945,79.69999694824219
123.5,140.5,173.9130401611328,46.45000076293945,29.950000762939453,60.79999923706055,83.4000015258789
122.0,139.0,173.04347229003906,46.70000076293945,29.75,60.400001525878906,83.0
125.5,141.5,180.0,48.29999923706055,31.350000381469727,63.70000076293945,83.5
124.0,140.0,177.39129638671875,47.599998474121094,30.600000381469727,64.30000305175781,83.5
122.5,139.0,173.9130401611328,46.849998474121094,30.0,63.0,83.0999984741211
122.5,139.0,173.04347229003906,46.599998474121094,29.549999237060547,62.0,82.80000305175781
122.5,139.5,173.04347229003906,46.099998474121094,29.25,61.20000076293945,82.5
125.0,143.5,174.3478240966797,45.900001525878906,29.25,61.0,81.9000015258789
124.5,144.0,174.78260803222656,45.400001525878906,29.5,61.099998474121094,82.5999984741211
121.0,142.5,172.6086883544922,45.20000076293945,29.200000762939453,60.400001525878906,81.5999984741211
